tijd,N2O4,N2O5,T
0,0.0,0.0,314.0156689362243
10,5.92945026591112e-06,0.0009651163635603719,320.4676134609216
20,3.573771523340416e-05,0.0018972888082879132,322.3579464270754
30,9.114950088509682e-05,0.002670685015539727,323.36104590803126
40,0.00016843999544826027,0.0033254430087853956,315.4157804941879
50,0.00025960345208553385,0.0040771317646892185,328.8221856081075
60,0.0003650122517408109,0.004675955436130564,336.3722188821749
70,0.0004906243390491917,0.0054206995176427995,317.48851654614333
80,0.0006170532824383551,0.005982997192441156,319.2805975700744
90,0.0007687834280747658,0.006406491591714375,324.8984719186645
100,0.0008980209903014983,0.007218280208874989,326.7177680227282
110,0.0010378061074268702,0.0075225182824151,318.82718933326254
120,0.0012207559457313969,0.007502063468712573,318.12627862950836
130,0.0013796318659599388,0.008305747469749818,327.92824372715194
140,0.0015313664653096473,0.008481986196087584,317.14487378528077
150,0.0016724871434736592,0.008774160687398487,333.7188543704761
160,0.001872253045017342,0.008831164495910968,328.9280960003254
170,0.002006353921967312,0.009302102133124334,330.8083352963745
180,0.0022287175701796898,0.00986529540969751,321.3254249107286
190,0.002329759215176494,0.009986644957384912,333.1875160960128
200,0.002479196468376089,0.010101572721729063,319.58025210248275
210,0.0025964559370583035,0.01050919435963766,335.67656746286036
220,0.0028106019975689405,0.010739221945983975,329.17592193316983
230,0.0029283040370202073,0.010778025284867486,336.86546805630167
240,0.003113398020897496,0.01120033813577902,309.68942980842826
250,0.0033152214329411882,0.011027459001105893,324.8586162367758
260,0.003410592726941243,0.010701986465116976,325.37740749124447
270,0.003569021385051632,0.011604641826074777,323.4259050731332
280,0.0036201020455911104,0.011274173302945837,332.79697887878365
290,0.0038369986231525134,0.011374848027924041,330.1687057426416
300,0.00394830780937118,0.011821400880894626,322.2252039291729
310,0.004039084457439566,0.011597642905160488,317.24822823674623
320,0.004211930480853634,0.0118364140645248,326.84774453734457
330,0.0042846667837861145,0.011518576581536889,324.06500001774015
340,0.00438864535614927,0.011736014021134365,325.76037579878346
350,0.004565967244433904,0.012447665383096726,327.95579510011413
360,0.0046600712764666005,0.012039876890454526,314.27315397094236
370,0.0047369381326837256,0.01213039174653392,342.91539590888556
380,0.004820581818135216,0.012242811811779972,326.5881170187488
390,0.004820130868848283,0.012498299985409729,331.72995057156544
400,0.00510794132879207,0.012041822409574798,335.9842574293997
410,0.004974468860197468,0.012451781450143936,341.1327259781636
420,0.005101178377278086,0.012206745541022804,327.4666574708759
430,0.005234176713638522,0.011998855498649201,327.2635139486059
440,0.005253419756202743,0.012534078045383599,320.8057871332637
450,0.005613246226769127,0.012252541283497169,324.71038698129576
460,0.005608340671289121,0.012169131662495222,328.3022797625412
470,0.005735903784822239,0.012100876050863994,328.02240110582886
480,0.005687625272162476,0.012723304133799062,318.7305227165174
490,0.005572802548815739,0.012681163711359638,328.7568429207652
500,0.005816099114333003,0.012658281987060817,322.3708392287656
510,0.0058748846510776505,0.01266442672335577,322.14650202016566
520,0.006126272470129853,0.012728106286284829,319.02902308852936
530,0.006039979928730174,0.012379147396256639,331.9604197799457
540,0.006154601479084221,0.012433173261682714,333.1127432034673
550,0.006116615287298831,0.012862950997661982,339.21387584989895
560,0.006085704316630364,0.012477091689771454,321.0017103229994
570,0.006062298083467985,0.012660687352505586,329.04575829286256
580,0.006242361265280547,0.01290147196409056,326.90088625980513
590,0.006432984205492801,0.012634696663174318,344.59581339667284
600,0.006371418306427338,0.012493658813743267,319.81624391350283
610,0.0063934195631818605,0.012663634928354109,331.4828875462551
620,0.006430558072307293,0.012710194213158593,321.2810515381364
630,0.0062124800415500146,0.012622624598289226,332.4136747961679
640,0.006468903767323247,0.012425920768286965,327.94795658182727
650,0.0065244473073303305,0.01252456010177627,327.8207984034789
660,0.006513908496055597,0.012464383154687614,329.1546251462834
670,0.006610040191469095,0.013037988831065467,333.7040099890039
680,0.0063848731619021454,0.012527265202507474,330.1824667309358
