Tijd,x1,x2
0.0,-0.5032858469887673,0.0
0.5,-0.3396085244379756,0.35566284396961734
1.0,-1.0650120616475471,0.19799092491118223
1.5,0.4114493035125578,0.6125057579807902
2.0,-0.7669283522836196,0.619529734600663
2.5,-0.4600547090443494,0.22598085877036128
3.0,-0.07905265458201666,-0.3765328980663253
3.5,-0.06756436185961325,0.16343133173950286
4.0,-0.0034039339994594853,0.4096326030577944
4.5,0.036990865608650725,-0.09638001522524495
5.0,1.226709368352525,0.11355478431617592
5.5,0.5855387271010409,-0.024407567596627072
6.0,0.2531976170956952,-0.024297305484936697
6.5,-0.07894635271143802,-0.06374970322524773
7.0,0.18211358322982313,-0.20995078057136873
7.5,0.14465811757339522,0.17530171299400707
8.0,0.2500291788577867,-0.47355799781838803
8.5,0.2481801947771785,-0.5239869843815772
9.0,0.024656910265074952,-0.6643158466830417
9.5,-0.19977692981310413,-0.1591374995492116
10.0,-0.045982778109979444,-0.13281554294909106
10.5,-0.2731058604144363,-0.14917941300018273
11.0,-0.7183869230178103,-0.11220074833614932
11.5,-0.4528699738924111,0.0009080841463525516
12.0,-0.2010760107999986,-0.022796999060551864
12.5,-0.19010545928065253,0.042537110188309836
13.0,-0.40013102870164363,0.16089020180950156
13.5,0.005675984843654391,0.2326863574922103
14.0,-0.22049225686027485,0.09023549697324057
14.5,-0.03623287824948394,0.2578889757957372
15.0,0.004745773049480977,0.09870115052033931
15.5,-0.006990004097779209,-0.020436618551894145
16.0,0.2035620432420694,0.19167539826052798
16.5,0.13593528847692948,0.11007064500049674
17.0,0.2274161576257011,0.009633283275354478
17.5,0.2365426203365955,0.0001817049436989754
18.0,0.16151747181622103,0.013794621772624954
18.5,-0.24296058605439547,-0.007990956147628084
19.0,0.13425873528022025,-0.07817284638969477
19.5,0.09910697047386036,-0.20842502288209064
20.0,0.042701733182132835,-0.04724512814525603
20.5,0.04514248980629941,-0.10877951332632876
21.0,-0.02912560350291079,-0.09746196018877204
21.5,-0.003893138563855647,-0.036374549457503694
22.0,-0.10681249046063808,-0.019788469202289362
22.5,-0.07802076706746407,-0.0008003807137278926
23.0,-0.16218550959286576,-0.013311553040772616
23.5,-0.1344271245719144,-0.0021831065854066673
24.0,-0.06396076669232904,0.022332917945353123
24.5,-0.07886558619157547,0.02159713818583662
25.0,-0.15254084759370518,0.020695595726630975
25.5,-0.05920278328337576,0.007904836849371856
26.0,-0.027541313773871066,0.057560768478604266
26.5,0.003188023686212629,0.045818543394243724
27.0,0.01868958658806585,0.031879066479700686
27.5,-0.028032181435810974,0.02713048942405835
28.0,0.0450660876419467,0.06907260601189093
28.5,0.04066062039861994,0.014784433901348449
29.0,0.05199749330465232,-0.0004697829581872138
29.5,0.11407052959984693,-0.001282644836978803
30.0,0.0875542153567812,-0.022917217527813963
30.5,0.09967370858088426,-0.0416307975320646
31.0,0.050529097375747484,0.024912169548515745
31.5,0.00019742155278065082,-0.03554574249586636
32.0,0.010386328518371447,-0.03410456734495407
32.5,-0.00396451850910976,-0.019621281895647706
33.0,-0.023503565391101326,-0.00953179829567209
33.5,-0.037417690306184456,0.007779451711471513
34.0,-0.04536320929407094,-0.012637104583159366
34.5,-0.005410376944543403,-0.010551365716693527
35.0,-0.023322293018065952,7.639589789586994e-06
35.5,-0.07590982959134075,0.005015757102487313
36.0,-0.019297161388440467,0.013875607698797624
36.5,-0.048035966130796914,-0.0033488150077710666
37.0,-0.007548164128293771,0.01571733212686606
37.5,-0.007139527987284503,0.0171918818034323
38.0,-0.0053466472480194985,0.015342549053235352
38.5,0.003598311224637661,0.0032222312084966183
39.0,0.022877365435180874,0.013885414658043067
39.5,-0.002318997690317527,0.011713289505835764
40.0,0.00037996586653340526,0.007939332245977433
40.5,0.03573331707369201,0.000313692077715966
41.0,0.032943692729338656,-0.00047662687654154726
41.5,0.028775296599169654,0.0027544261159209793
42.0,0.010398612096114727,-0.008590287447948387
42.5,0.0012133062899248141,-0.011265049566570248
43.0,0.007079092886965659,-0.004575827693159725
43.5,0.005273327319435054,-0.0012310378058943364
44.0,0.00064259279953858,0.003074666756980657
44.5,-0.0032553138496263607,0.01029904681742587
45.0,-0.001981937500591985,-0.008999469997825525
45.5,-0.01528461016339273,-0.0017954839293115687
46.0,-0.01069890926328697,-0.0005656461421424833
46.5,-0.004929871804672089,-0.0005234196779093067
47.0,-0.017083997907061263,-0.0004607022090486931
47.5,-0.012290475917679865,0.0038659503064183576
48.0,-0.005667731834836508,-0.0007395360957496142
48.5,-0.00457858441341166,0.0050352352951968365
49.0,-0.006838440004476264,0.0045487798799322
49.5,-0.001550678065547636,-0.0005635479312355801
